Species,x,y
0,86.47916667,27.1875
0,82.0625,16.8125
0,82.02083333,17.1875
0,91.72916667,22.97916667
0,86.64583333,25.77083333
0,79.64583333,16.1875
0,86.1875,20.22916667
0,82.3125,26.47916667
0,90.35416667,21.97916667
0,93.02083333,26.52083333
0,79.60416667,15.60416667
0,80.3125,29.14583333
0,76.85416667,28.52083333
0,86.64583333,24.14583333
0,87.52083333,24.52083333
0,94.1875,27.22916667
0,92.97916667,25.3125
0,83.85416667,18.39583333
0,91.39583333,24.4375
0,85.89583333,23.52083333
0,82.0625,28.10416667
0,95.1875,26.9375
0,86.9375,23.39583333
0,86.5625,21.72916667
0,90.35416667,22.64583333
0,78.97916667,16.27083333
0,79.5625,28.60416667
0,83.02083333,26.6875
0,94.4375,26.72916667
0,94.89583333,26.72916667
0,82.14583333,27.39583333
0,95.97916667,27.27083333
0,81.9375,16.39583333
0,80.5625,24.0625
0,76.47916667,25.1875
0,85.6875,21.10416667
0,87.52083333,22.02083333
0,82.27083333,17.97916667
0,88.72916667,22.27083333
0,69.64583333,25.72916667
0,92.39583333,25.47916667
0,79.10416667,15.14583333
0,80.97916667,15.77083333
0,77.0625,27.14583333
0,88.8125,24.1875
0,86.77083333,24.10416667
0,79.14583333,15.3125
0,85.22916667,27.47916667
0,77.27083333,28.1875
0,87.02083333,23.8125
0,78.60416667,27.85416667
0,78.64583333,16.14583333
0,77.22916667,28.22916667
0,83.77083333,28.47916667
0,78.77083333,15.9375
0,85.4375,21.0625
0,77.10416667,25.97916667
0,90.89583333,27.1875
0,85.5625,23.02083333
0,88.14583333,22.02083333
0,85.1875,20.47916667
0,85.0625,25.47916667
0,76.89583333,26.52083333
0,86.72916667,25.0625
0,90.97916667,23.39583333
0,77.39583333,27.39583333
0,77.1875,26.1875
0,82.1875,27.3125
0,80.9375,16.8125
0,83.39583333,18.8125
0,91.97916667,23.14583333
0,86.8125,23.39583333
0,88.5625,23.72916667
0,79.10416667,29.8125
0,91.5625,26.39583333
0,86.47916667,23.5625
0,79.72916667,15.4375
0,95.3125,27.27083333
0,90.64583333,23.3125
0,88.52083333,24.6875
0,80.35416667,16.72916667
0,86.64583333,20.22916667
0,90.97916667,23.0625
0,86.22916667,26.97916667
0,86.4375,26.02083333
0,95.35416667,27.14583333
0,89.27083333,26.35416667
0,91.60416667,25.89583333
0,87.5625,24.8125
0,78.02083333,15.47916667
0,86.64583333,20.5625
0,79.85416667,28.4375
0,96.02083333,28.1875
0,78.6875,27.72916667
0,78.0625,15.22916667
0,86.10416667,26.5625
0,91.5625,25.9375
0,89.60416667,25.5625
0,97.0625,27.60416667
0,68.52083333,26.5625
0,75.97916667,25.27083333
0,76.52083333,25.3125
0,79.4375,28.4375
0,81.89583333,23.10416667
0,86.85416667,21.89583333
0,76.97916667,28.77083333
0,79.5625,28.6875
0,84.89583333,27.3125
0,94.1875,26.1875
0,81.35416667,29.22916667
0,78.52083333,29.02083333
0,91.0625,24.64583333
0,81.72916667,22.97916667
0,80.64583333,27.52083333
0,79.47916667,14.85416667
0,87.4375,22.47916667
0,77.5625,27.5625
0,91.8125,22.47916667
0,82.0625,16.9375
0,82.89583333,26.9375
0,85.8125,27.64583333
0,80.47916667,26.97916667
0,81.3125,28.72916667
0,81.22916667,28.5625
0,69.64583333,26.14583333
0,80.5625,26.27083333
0,86.22916667,24.27083333
0,86.85416667,20.89583333
0,87.52083333,21.72916667
0,89.02083333,26.14583333
0,80.10416667,29.22916667
0,94.27083333,25.5625
0,76.14583333,25.22916667
0,95.1875,26.77083333
0,80.9375,23.27083333
0,76.97916667,26.8125
0,79.35416667,15.22916667
0,77.1875,27.89583333
0,84.35416667,25.72916667
0,86.52083333,23.3125
0,77.22916667,26.4375
0,91.10416667,25.1875
0,82.4375,26.10416667
0,83.72916667,28.10416667
0,77.5625,26.4375
0,83.5625,18.22916667
0,83.14583333,28.60416667
0,82.72916667,26.97916667
0,75.77083333,26.3125
0,93.14583333,26.22916667
0,77.35416667,27.14583333
0,94.89583333,25.85416667
0,79.3125,28.6875
0,86.60416667,27.22916667
0,97.0625,27.35416667
0,86.14583333,20.1875
0,77.14583333,28.39583333
0,86.4375,21.8125
0,93.5625,25.77083333
0,92.0625,26.1875
0,86.8125,24.9375
0,82.77083333,26.4375
0,88.6875,22.89583333
0,87.52083333,25.85416667
0,80.35416667,15.77083333
0,78.1875,15.85416667
0,75.64583333,26.0625
0,84.89583333,25.52083333
0,86.6875,24.1875
0,80.85416667,16.4375
0,92.0625,26.64583333
0,82.77083333,25.72916667
0,84.85416667,20.5625
0,68.10416667,25.6875
0,93.6875,26.10416667
0,90.60416667,27.0625
0,68.77083333,25.89583333
0,84.10416667,27.27083333
0,81.60416667,26.97916667
0,83.9375,27.6875
0,91.64583333,25.39583333
0,69.35416667,27.02083333
0,79.0625,16.1875
0,82.10416667,17.85416667
0,80.0625,27.97916667
0,78.52083333,14.77083333
0,84.3125,18.72916667
0,90.3125,26.35416667
0,89.39583333,26.9375
0,79.10416667,16.39583333
0,87.10416667,22.85416667
0,88.39583333,23.89583333
0,93.6875,24.22916667
0,86.85416667,22.89583333
0,82.02083333,28.22916667
0,77.14583333,25.35416667
0,83.4375,18.0625
0,92.52083333,21.77083333
0,83.0625,27.77083333
0,83.60416667,18.97916667
0,82.5625,17.72916667
0,79.39583333,30.14583333
0,87.10416667,25.35416667
0,84.1875,18.47916667
0,80.60416667,23.14583333
0,80.9375,28.85416667
0,92.97916667,26.6875
0,82.02083333,17.5625
0,88.77083333,27.0625
0,86.0625,22.85416667
0,81.60416667,22.89583333
0,88.22916667,24.47916667
0,92.5625,22.1875
0,90.22916667,22.3125
0,86.89583333,26.39583333
0,81.8125,16.35416667
0,80.0625,26.85416667
0,69.5625,26.02083333
0,85.77083333,23.64583333
0,79.02083333,16.1875
0,68.5625,25.22916667
0,85.64583333,26.8125
0,91.10416667,27.1875
0,84.47916667,19.8125
0,88.72916667,23.10416667
0,81.0625,28.64583333
0,86.3125,26.6875
0,68.52083333,26.64583333
0,81.22916667,25.85416667
0,78.97916667,14.97916667
0,82.6875,27.22916667
0,89.14583333,22.5625
0,84.35416667,27.47916667
0,86.64583333,25.64583333
0,83.97916667,18.35416667
0,86.1875,21.10416667
0,84.22916667,19.60416667
0,87.39583333,26.14583333
0,86.3125,20.14583333
0,86.85416667,27.10416667
0,83.72916667,25.85416667
0,92.27083333,25.77083333
0,90.97916667,25.9375
0,79.8125,15.9375
0,78.47916667,29.9375
0,97.3125,27.85416667
0,88.1875,24.14583333
0,97.14583333,27.14583333
0,80.97916667,22.89583333
0,93.8125,25.52083333
0,92.47916667,25.02083333
0,78.47916667,29.89583333
0,88.0625,26.02083333
0,94.52083333,27.52083333
0,82.0625,16.64583333
0,88.60416667,22.10416667
0,84.4375,19.0625
0,94.5625,27.52083333
0,79.89583333,15.27083333
0,87.4375,25.39583333
0,88.10416667,24.22916667
0,89.4375,22.35416667
0,93.5625,24.9375
0,82.14583333,16.85416667
0,94.39583333,26.8125
0,91.85416667,24.0625
0,76.85416667,25.3125
0,89.47916667,24.8125
0,82.10416667,18.1875
0,94.6875,27.8125
0,96.85416667,27.10416667
0,78.39583333,30.22916667
0,89.27083333,24.8125
0,86.0625,26.60416667
0,93.85416667,24.9375
0,85.9375,20.60416667
0,69.72916667,26.10416667
0,77.89583333,26.27083333
0,84.72916667,25.60416667
0,77.97916667,30.10416667
0,88.52083333,24.89583333
0,81.97916667,27.47916667
0,87.8125,26.64583333
0,89.97916667,26.77083333
0,89.35416667,26.35416667
0,89.10416667,26.97916667
0,81.52083333,28.72916667
0,87.77083333,22.47916667
0,82.72916667,27.35416667
0,82.85416667,18.0625
0,82.39583333,26.72916667
0,84.60416667,27.14583333
0,94.14583333,27.8125
0,79.02083333,14.6875
0,81.4375,27.27083333
0,79.77083333,27.52083333
0,82.1875,27.72916667
0,94.5625,27.6875
0,93.3125,25.47916667
0,77.85416667,29.0625
0,91.77083333,25.22916667
0,85.27083333,20.35416667
0,96.97916667,27.1875
0,93.22916667,26.0625
0,81.1875,27.14583333
0,96.89583333,28.02083333
0,97.10416667,28.1875
0,78.72916667,30.27083333
0,85.97916667,19.8125
0,76.5625,25.0625
0,87.5625,22.64583333
0,81.02083333,23.9375
0,79.22916667,15.47916667
0,79.22916667,30.0625
0,82.39583333,27.52083333
0,69.10416667,26.8125
0,77.64583333,29.02083333
0,94.60416667,27.10416667
0,79.35416667,28.77083333
0,79.39583333,15.64583333
0,92.8125,27.10416667
0,79.02083333,29.3125
0,81.77083333,28.89583333
0,81.8125,27.27083333
0,92.85416667,22.0625
0,78.72916667,27.47916667
0,81.89583333,26.5625
0,93.0625,24.22916667
0,84.4375,28.1875
0,83.60416667,18.60416667
0,84.5625,19.39583333
0,87.5625,21.72916667
0,84.97916667,26.77083333
0,79.35416667,29.52083333
0,81.6875,17.02083333
0,85.02083333,20.0625
0,85.8125,20.97916667
0,86.02083333,21.72916667
0,89.27083333,23.22916667
0,85.39583333,19.8125
0,94.9375,26.35416667
0,87.3125,25.35416667
0,82.85416667,17.39583333
0,94.39583333,26.3125
0,89.02083333,21.8125
0,87.3125,25.22916667
0,77.77083333,30.10416667
0,77.4375,28.89583333
0,81.52083333,16.39583333
0,81.5625,27.22916667
0,80.47916667,15.9375
0,78.22916667,27.02083333
0,89.02083333,22.85416667
0,89.72916667,27.22916667
0,77.22916667,26.72916667
0,85.9375,22.02083333
0,82.8125,27.27083333
0,85.85416667,21.97916667
0,81.35416667,26.39583333
0,93.89583333,24.9375
0,93.9375,25.9375
0,84.0625,19.22916667
0,80.85416667,16.8125
0,84.72916667,19.14583333
0,84.64583333,20.4375
0,78.14583333,28.64583333
0,86.14583333,24.0625
0,96.64583333,26.77083333
0,87.39583333,25.35416667
0,90.14583333,23.10416667
0,82.5625,28.6875
0,96.27083333,26.77083333
0,81.72916667,29.1875
0,92.85416667,24.5625
0,83.77083333,18.4375
0,92.89583333,22.64583333
0,86.5625,23.10416667
0,84.14583333,19.35416667
0,84.8125,27.97916667
0,88.6875,24.64583333
0,88.60416667,22.64583333
0,85.72916667,20.39583333
0,94.47916667,26.4375
0,86.64583333,22.97916667
0,92.64583333,21.97916667
0,81.72916667,29.3125
0,91.85416667,26.27083333
0,86.52083333,21.97916667
0,69.47916667,26.35416667
0,92.14583333,24.14583333
0,97.27083333,27.52083333
0,81.14583333,27.1875
0,87.4375,24.89583333
0,82.97916667,27.6875
0,87.35416667,27.60416667
0,92.10416667,22.9375
0,80.8125,25.9375
0,92.9375,27.3125
0,84.47916667,26.89583333
0,77.9375,26.52083333
0,84.1875,19.8125
0,86.89583333,24.35416667
0,78.52083333,27.10416667
0,90.5625,25.60416667
0,78.22916667,27.60416667
0,89.89583333,23.27083333
0,96.10416667,27.27083333
0,90.8125,26.14583333
0,76.5625,28.72916667
0,87.1875,21.9375
0,89.60416667,25.8125
0,89.85416667,24.39583333
0,90.77083333,27.10416667
0,89.39583333,22.9375
0,78.47916667,27.10416667
0,80.72916667,29.52083333
0,87.14583333,24.39583333
0,86.89583333,24.9375
0,79.8125,29.4375
0,81.89583333,18.10416667
0,85.8125,23.02083333
0,85.3125,20.39583333
0,85.89583333,27.22916667
0,92.27083333,26.5625
0,88.10416667,23.35416667
0,76.5625,26.3125
0,91.64583333,25.47916667
0,89.77083333,23.77083333
0,79.35416667,16.14583333
0,84.72916667,28.39583333
0,87.9375,26.52083333
0,82.3125,17.3125
0,85.0625,27.47916667
0,95.97916667,26.6875
0,88.10416667,21.77083333
0,68.4375,27.0625
0,92.85416667,24.10416667
0,79.64583333,15.72916667
0,88.10416667,22.77083333
0,79.27083333,29.6875
0,84.22916667,26.0625
0,79.14583333,15.77083333
0,92.35416667,22.52083333
0,87.22916667,22.0625
0,81.6875,23.0625
0,87.4375,25.85416667
0,83.72916667,18.10416667
0,69.10416667,26.22916667
0,84.27083333,26.1875
0,77.3125,26.39583333
0,76.85416667,28.22916667
0,87.47916667,27.14583333
0,91.6875,24.4375
0,83.8125,27.1875
0,78.85416667,15.10416667
0,77.64583333,29.64583333
0,86.60416667,20.6875
0,80.27083333,15.9375
0,78.97916667,30.1875
0,76.47916667,28.85416667
0,79.4375,15.6875
0,85.10416667,20.0625
0,90.4375,25.9375
0,81.8125,28.97916667
0,80.9375,28.60416667
0,78.72916667,15.02083333
0,90.64583333,26.72916667
0,88.14583333,22.85416667
0,84.10416667,27.14583333
0,85.02083333,26.8125
0,83.72916667,19.22916667
0,89.22916667,26.22916667
0,79.1875,15.5625
0,84.39583333,26.22916667
0,93.1875,25.72916667
0,93.97916667,26.1875
0,84.8125,19.22916667
0,79.89583333,15.52083333
0,86.1875,23.0625
0,89.97916667,24.52083333
0,69.72916667,26.39583333
0,77.10416667,26.72916667
0,81.02083333,23.27083333
0,85.1875,19.77083333
0,78.0625,27.35416667
0,95.52083333,27.10416667
0,85.22916667,20.22916667
0,96.72916667,27.0625
0,95.8125,27.72916667
0,89.39583333,26.14583333
0,92.0625,23.1875
0,83.27083333,26.22916667
0,89.27083333,26.22916667
0,90.47916667,22.27083333
0,77.27083333,25.64583333
0,77.27083333,27.9375
0,96.1875,27.64583333
0,86.64583333,24.77083333
0,89.52083333,24.85416667
0,83.77083333,25.85416667
0,93.27083333,26.85416667
0,81.64583333,25.4375
0,87.60416667,27.52083333
0,89.60416667,25.27083333
0,84.0625,19.14583333
0,87.9375,22.10416667
0,89.72916667,23.6875
0,82.14583333,17.8125
0,69.02083333,26.89583333
0,81.35416667,16.60416667
0,85.27083333,20.89583333
0,86.1875,26.10416667
0,90.14583333,23.9375
0,97.3125,27.4375
0,85.14583333,28.3125
0,92.4375,21.5625
0,91.47916667,25.1875
0,87.6875,26.22916667
0,80.22916667,15.5625
0,76.1875,26.1875
0,88.0625,24.10416667
0,84.0625,26.39583333
0,82.60416667,25.9375
0,83.89583333,19.47916667
0,77.02083333,28.60416667
0,89.77083333,27.27083333
0,89.27083333,23.02083333
0,87.6875,26.97916667
0,83.47916667,25.9375
0,91.3125,27.02083333
0,89.5625,26.6875
0,76.39583333,26.10416667
0,80.02083333,28.35416667
0,81.8125,27.39583333
0,81.35416667,26.1875
0,90.0625,26.5625
0,90.5625,22.64583333
0,78.4375,15.35416667
0,81.9375,28.85416667
0,81.27083333,25.77083333
0,94.8125,26.27083333
0,90.60416667,26.1875
0,86.97916667,27.3125
0,84.27083333,25.72916667
0,82.85416667,26.47916667
0,78.10416667,30.22916667
0,82.0625,29.22916667
0,82.27083333,18.02083333
0,78.85416667,16.3125
0,67.9375,26.10416667
0,77.85416667,15.77083333
0,79.27083333,28.9375
0,77.47916667,29.64583333
0,77.10416667,26.02083333
0,86.60416667,21.8125
0,84.97916667,28.02083333
0,82.22916667,17.0625
0,92.89583333,25.97916667
0,81.14583333,17.3125
0,94.77083333,25.97916667
0,76.39583333,26.39583333
0,68.5625,27.02083333
0,80.0625,28.35416667
0,80.52083333,28.35416667
0,79.97916667,29.47916667
0,86.6875,20.39583333
0,77.39583333,28.60416667
0,85.1875,19.64583333
0,69.3125,26.9375
0,79.14583333,16.10416667
0,85.5625,26.52083333
0,79.27083333,29.3125
0,95.64583333,27.8125
0,94.3125,27.10416667
0,90.22916667,23.60416667
0,83.5625,26.52083333
0,87.39583333,22.64583333
0,91.64583333,23.85416667
0,84.14583333,27.5625
0,81.39583333,27.72916667
0,82.10416667,25.39583333
0,68.85416667,26.22916667
0,92.5625,24.47916667
0,78.72916667,26.89583333
0,85.8125,27.5625
0,89.64583333,26.3125
0,68.9375,25.77083333
0,96.39583333,28.27083333
0,85.14583333,26.72916667
0,86.27083333,26.0625
0,79.3125,16.1875
0,86.35416667,26.1875
0,77.60416667,26.1875
0,82.97916667,27.77083333
0,79.10416667,15.39583333
0,76.6875,25.60416667
0,82.64583333,26.60416667
0,86.85416667,20.72916667
0,84.85416667,28.14583333
0,79.35416667,16.27083333
0,86.97916667,20.6875
0,89.4375,24.64583333
0,80.14583333,29.52083333
0,96.10416667,27.52083333
0,92.0625,27.22916667
0,87.22916667,26.72916667
0,89.10416667,27.22916667
0,87.02083333,26.02083333
0,88.6875,26.47916667
0,95.77083333,27.77083333
0,77.22916667,26.1875
0,89.72916667,21.85416667
0,88.5625,22.27083333
0,82.9375,28.10416667
0,87.10416667,22.22916667
0,83.64583333,18.8125
0,82.39583333,17.60416667
0,77.22916667,28.02083333
0,93.5625,27.27083333
0,87.72916667,26.6875
0,92.52083333,23.14583333
0,79.14583333,15.5625
0,89.27083333,21.97916667
0,85.9375,23.27083333
0,90.39583333,24.6875
0,77.10416667,25.27083333
0,81.02083333,24.10416667
0,92.6875,22.72916667
0,91.52083333,26.1875
0,83.77083333,27.52083333
0,88.64583333,23.8125
0,89.97916667,22.9375
0,90.52083333,23.89583333
0,83.02083333,27.97916667
0,84.4375,26.0625
0,80.10416667,23.47916667
0,81.97916667,26.47916667
0,91.39583333,23.77083333
0,95.85416667,27.1875
0,92.0625,25.4375
0,69.39583333,26.27083333
0,88.60416667,24.35416667
0,91.64583333,24.72916667
0,84.14583333,26.97916667
0,81.77083333,28.27083333
0,95.52083333,27.6875
0,80.0625,27.60416667
0,90.35416667,23.22916667
0,78.27083333,15.3125
0,95.35416667,27.47916667
0,90.27083333,25.10416667
0,82.02083333,29.0625
0,90.1875,23.60416667
0,93.5625,26.02083333
0,88.1875,23.0625
0,80.27083333,27.77083333
0,81.5625,16.77083333
0,88.85416667,21.5625
0,90.02083333,25.3125
0,76.60416667,26.89583333
0,93.10416667,26.97916667
0,79.9375,16.60416667
0,86.10416667,23.27083333
0,93.35416667,26.0625
0,86.89583333,24.6875
0,88.10416667,26.0625
0,89.64583333,26.64583333
0,93.8125,25.0625
0,68.1875,26.4375
0,83.64583333,18.6875
0,87.9375,23.72916667
0,87.85416667,22.35416667
0,90.8125,26.8125
0,84.77083333,27.97916667
0,82.9375,17.9375
0,85.9375,21.22916667
0,86.9375,26.85416667
0,90.72916667,22.77083333
0,93.4375,24.89583333
0,93.02083333,26.77083333
0,68.8125,25.8125
0,94.1875,26.64583333
0,82.8125,18.02083333
0,83.5625,27.60416667
0,81.89583333,17.27083333
0,76.27083333,26.6875
0,87.89583333,26.27083333
0,81.10416667,17.02083333
0,78.47916667,27.35416667
0,90.14583333,24.4375
0,76.8125,28.22916667
0,76.6875,27.97916667
0,87.22916667,25.64583333
0,83.47916667,26.77083333
0,79.14583333,16.4375
0,93.72916667,25.60416667
0,93.6875,24.3125
0,86.1875,26.22916667
0,90.4375,24.0625
0,86.47916667,26.89583333
0,91.4375,24.64583333
0,78.60416667,16.4375
0,81.89583333,17.9375
0,76.60416667,26.64583333
0,89.52083333,24.10416667
0,77.85416667,26.72916667
0,86.8125,25.3125
0,94.85416667,27.02083333
0,78.14583333,14.89583333
0,87.3125,27.64583333
0,89.02083333,24.0625
0,78.35416667,27.47916667
0,78.3125,26.47916667
0,82.9375,26.6875
0,81.89583333,28.14583333
0,90.0625,25.4375
0,86.22916667,26.4375
0,97.22916667,26.89583333
0,85.3125,19.64583333
0,79.22916667,28.1875
0,92.0625,22.10416667
0,91.77083333,26.14583333
0,81.10416667,28.77083333
0,80.8125,16.0625
0,92.39583333,22.10416667
0,87.97916667,26.02083333
0,84.10416667,27.3125
0,80.6875,22.9375
0,82.9375,26.10416667
0,80.97916667,16.72916667
0,94.1875,25.27083333
0,90.02083333,24.02083333
0,86.27083333,23.52083333
0,81.8125,16.60416667
0,96.27083333,27.22916667
0,96.02083333,27.14583333
0,81.64583333,28.52083333
0,94.4375,26.52083333
0,77.3125,25.47916667
0,77.4375,26.85416667
0,91.1875,24.72916667
0,82.02083333,28.60416667
0,95.0625,26.9375
0,86.35416667,26.4375
0,79.22916667,15.0625
0,91.8125,22.22916667
0,88.8125,22.1875
0,85.27083333,27.35416667
0,81.4375,23.5625
0,93.22916667,24.10416667
0,80.0625,26.64583333
0,78.02083333,26.85416667
0,76.89583333,28.60416667
0,91.14583333,27.52083333
0,77.5625,27.97916667
0,85.39583333,19.64583333
0,92.3125,24.8125
0,80.72916667,26.6875
0,87.8125,24.0625
0,88.72916667,22.1875
0,86.35416667,21.02083333
0,81.52083333,26.85416667
0,76.9375,27.0625
0,90.47916667,23.39583333
0,91.52083333,22.72916667
0,91.97916667,25.1875
0,88.35416667,26.3125
0,92.1875,22.97916667
0,91.02083333,27.14583333
0,83.27083333,27.35416667
0,81.8125,26.02083333
0,88.3125,25.27083333
0,81.39583333,25.97916667
0,90.89583333,23.60416667
0,85.60416667,20.8125
0,67.97916667,26.4375
0,97.10416667,26.85416667
0,82.97916667,17.72916667
0,86.02083333,21.1875
0,94.4375,26.89583333
0,90.9375,27.02083333
0,79.97916667,28.35416667
0,90.1875,27.10416667
0,93.72916667,24.39583333
0,85.0625,20.14583333
0,93.85416667,24.97916667
0,88.47916667,23.14583333
0,80.10416667,27.5625
0,68.4375,25.6875
0,82.4375,26.64583333
0,86.22916667,23.39583333
0,83.77083333,26.35416667
0,79.10416667,30.47916667
0,77.02083333,27.6875
0,84.89583333,25.64583333
0,78.52083333,30.22916667
